dataset	model	baseline	TP	FP	TN	FN	Precision	Recall	F1	Coverage	Acc@Cov	Overall_Acc	Decision_Acc
mintaka	google-gemini-2-5-pro	ensemble_idk_pairwise_assistive	20	17	236	25	0.5405405405405406	0.4444444444444444	0.4878048780487805	0.8758389261744967	0.9042145593869731	0.7919463087248322	0.8590604026845637
mintaka	google-gemini-2-5-pro	ensemble_idk_pairwise_incremental	22	12	241	23	0.6470588235294118	0.4888888888888889	0.5569620253164557	0.8859060402684564	0.9128787878787878	0.8087248322147651	0.8825503355704698
mintaka	google-gemini-2-5-pro	ensemble_ays_idk_pairwise_assistive	26	34	217	21	0.43333333333333335	0.5531914893617021	0.48598130841121495	0.7986577181208053	0.9117647058823529	0.7281879194630873	0.8154362416107382
mintaka	google-gemini-2-5-pro	ensemble_ays_idk_pairwise_incremental	28	29	222	19	0.49122807017543857	0.5957446808510638	0.5384615384615384	0.8087248322147651	0.921161825726141	0.7449664429530202	0.8389261744966443
mintaka	google-gemini-2-5-pro	ensemble_ays_idk_pairwise_both	28	38	213	19	0.42424242424242425	0.5957446808510638	0.49557522123893805	0.7785234899328859	0.9181034482758621	0.714765100671141	0.8087248322147651
mintaka	google-gemma-3-4b-it	ays	83	9	49	157	0.9021739130434783	0.3458333333333333	0.4999999999999999	0.6912751677852349	0.23786407766990292	0.1644295302013423	0.4429530201342282
mintaka	google-gemma-3-4b-it	ic_idk	44	6	53	195	0.88	0.18410041841004185	0.30449826989619383	0.8322147651006712	0.21370967741935484	0.17785234899328858	0.32550335570469796
mintaka	google-gemma-3-4b-it	pairwise_assistive	49	2	56	191	0.9607843137254902	0.20416666666666666	0.3367697594501718	0.8288590604026845	0.22672064777327935	0.18791946308724833	0.3523489932885906
mintaka	google-gemma-3-4b-it	pairwise_incremental	55	5	53	185	0.9166666666666666	0.22916666666666666	0.36666666666666664	0.7986577181208053	0.22268907563025211	0.17785234899328858	0.3624161073825503
mintaka	google-gemma-3-4b-it	pairwise_model_generated	64	7	51	176	0.9014084507042254	0.26666666666666666	0.41157556270096457	0.761744966442953	0.22466960352422907	0.17114093959731544	0.3859060402684564
mintaka	google-gemma-3-4b-it	self_consistency	4	0	57	232	1.0	0.01694915254237288	0.03333333333333333	0.9863481228668942	0.1972318339100346	0.1945392491467577	0.20819112627986347
mintaka	google-gemma-3-4b-it	ensemble_pairwise_both	74	6	52	166	0.925	0.30833333333333335	0.46249999999999997	0.7315436241610739	0.23853211009174313	0.174496644295302	0.4228187919463087
mintaka	google-gemma-3-4b-it	ensemble_ays_pairwise_assistive	110	9	49	130	0.9243697478991597	0.4583333333333333	0.6128133704735376	0.6006711409395973	0.2737430167597765	0.1644295302013423	0.5335570469798657
mintaka	google-gemma-3-4b-it	ensemble_ays_pairwise_incremental	114	12	46	126	0.9047619047619048	0.475	0.6229508196721311	0.5771812080536913	0.26744186046511625	0.15436241610738255	0.5369127516778524
mintaka	google-gemma-3-4b-it	ensemble_idk_pairwise_assistive	82	7	52	157	0.9213483146067416	0.34309623430962344	0.5000000000000001	0.7013422818791947	0.24880382775119617	0.174496644295302	0.44966442953020136
mintaka	google-gemma-3-4b-it	ensemble_idk_pairwise_incremental	87	10	49	152	0.8969072164948454	0.36401673640167365	0.5178571428571429	0.674496644295302	0.24378109452736318	0.1644295302013423	0.4563758389261745
mintaka	google-gemma-3-4b-it	ensemble_ays_idk_pairwise_assistive	129	14	44	111	0.9020979020979021	0.5375	0.6736292428198433	0.5201342281879194	0.2838709677419355	0.1476510067114094	0.5805369127516778
mintaka	google-gemma-3-4b-it	ensemble_ays_idk_pairwise_incremental	130	17	41	110	0.8843537414965986	0.5416666666666666	0.6718346253229973	0.5067114093959731	0.271523178807947	0.13758389261744966	0.5738255033557047
mintaka	google-gemma-3-4b-it	ensemble_ays_idk_pairwise_both	142	17	41	98	0.8930817610062893	0.5916666666666667	0.711779448621554	0.4664429530201342	0.2949640287769784	0.13758389261744966	0.6140939597315436
mintaka	gpt-5-1	ays	17	23	234	24	0.425	0.4146341463414634	0.41975308641975306	0.8657718120805369	0.9069767441860465	0.785234899328859	0.8422818791946308
mintaka	gpt-5-1	ic_idk	11	19	238	30	0.36666666666666664	0.2682926829268293	0.30985915492957744	0.8993288590604027	0.8880597014925373	0.7986577181208053	0.8355704697986577
mintaka	gpt-5-1	pairwise_assistive	13	6	246	28	0.6842105263157895	0.3170731707317073	0.43333333333333335	0.9351535836177475	0.8978102189781022	0.8395904436860068	0.8839590443686007
mintaka	gpt-5-1	pairwise_incremental	16	9	243	25	0.64	0.3902439024390244	0.48484848484848486	0.9146757679180887	0.9067164179104478	0.8293515358361775	0.8839590443686007
mintaka	gpt-5-1	pairwise_model_generated	17	24	228	24	0.4146341463414634	0.4146341463414634	0.4146341463414634	0.8600682593856656	0.9047619047619048	0.7781569965870307	0.8361774744027304
mintaka	gpt-5-1	self_consistency	6	8	244	35	0.42857142857142855	0.14634146341463414	0.2181818181818182	0.9522184300341296	0.8745519713261649	0.8327645051194539	0.8532423208191127
mintaka	gpt-5-1	ensemble_pairwise_both	16	13	239	25	0.5517241379310345	0.3902439024390244	0.4571428571428572	0.9010238907849829	0.9053030303030303	0.8156996587030717	0.8703071672354948
mintaka	gpt-5-1	ensemble_ays_pairwise_assistive	21	29	223	20	0.42	0.5121951219512195	0.46153846153846156	0.8293515358361775	0.9176954732510288	0.7610921501706485	0.8327645051194539
mintaka	gpt-5-1	ensemble_ays_pairwise_incremental	24	31	221	17	0.43636363636363634	0.5853658536585366	0.5	0.8122866894197952	0.9285714285714286	0.7542662116040956	0.8361774744027304
mintaka	gpt-5-1	ensemble_idk_pairwise_assistive	16	23	229	25	0.41025641025641024	0.3902439024390244	0.4	0.8668941979522184	0.9015748031496063	0.7815699658703071	0.8361774744027304
mintaka	gpt-5-1	ensemble_idk_pairwise_incremental	18	25	227	23	0.4186046511627907	0.43902439024390244	0.4285714285714286	0.8532423208191127	0.908	0.7747440273037542	0.8361774744027304
mintaka	gpt-5-1	ensemble_ays_idk_pairwise_assistive	23	42	210	18	0.35384615384615387	0.5609756097560976	0.4339622641509434	0.7781569965870307	0.9210526315789473	0.7167235494880546	0.7952218430034129
mintaka	gpt-5-1	ensemble_ays_idk_pairwise_incremental	25	44	208	16	0.36231884057971014	0.6097560975609756	0.45454545454545453	0.764505119453925	0.9285714285714286	0.7098976109215017	0.7952218430034129
mintaka	gpt-5-1	ensemble_ays_idk_pairwise_both	25	47	205	16	0.3472222222222222	0.6097560975609756	0.4424778761061947	0.7542662116040956	0.9276018099547512	0.6996587030716723	0.7849829351535836
mintaka	meta-llama-llama-3-1-8b-instruct	ays	109	18	80	91	0.8582677165354331	0.545	0.6666666666666666	0.5738255033557047	0.4678362573099415	0.2684563758389262	0.6342281879194631
mintaka	meta-llama-llama-3-1-8b-instruct	ic_idk	14	3	98	183	0.8235294117647058	0.07106598984771574	0.13084112149532712	0.9429530201342282	0.3487544483985765	0.3288590604026846	0.37583892617449666
mintaka	meta-llama-llama-3-1-8b-instruct	pairwise_assistive	152	16	82	48	0.9047619047619048	0.76	0.8260869565217391	0.436241610738255	0.6307692307692307	0.2751677852348993	0.785234899328859
mintaka	meta-llama-llama-3-1-8b-instruct	pairwise_incremental	147	15	83	53	0.9074074074074074	0.735	0.8121546961325967	0.4563758389261745	0.6102941176470589	0.2785234899328859	0.7718120805369127
mintaka	meta-llama-llama-3-1-8b-instruct	pairwise_model_generated	166	42	56	34	0.7980769230769231	0.83	0.8137254901960785	0.30201342281879195	0.6222222222222222	0.18791946308724833	0.7449664429530202
mintaka	meta-llama-llama-3-1-8b-instruct	self_consistency	16	0	97	180	1.0	0.08163265306122448	0.15094339622641506	0.9453924914675768	0.35018050541516244	0.3310580204778157	0.3856655290102389
mintaka	meta-llama-llama-3-1-8b-instruct	ensemble_pairwise_both	175	24	74	25	0.8793969849246231	0.875	0.8771929824561404	0.33221476510067116	0.7474747474747475	0.2483221476510067	0.8355704697986577
mintaka	meta-llama-llama-3-1-8b-instruct	ensemble_ays_pairwise_assistive	170	31	67	30	0.845771144278607	0.85	0.8478802992518704	0.32550335570469796	0.6907216494845361	0.22483221476510068	0.7953020134228188
mintaka	meta-llama-llama-3-1-8b-instruct	ensemble_ays_pairwise_incremental	171	29	69	29	0.855	0.855	0.855	0.3288590604026846	0.7040816326530612	0.23154362416107382	0.8053691275167785
mintaka	meta-llama-llama-3-1-8b-instruct	ensemble_idk_pairwise_assistive	153	20	81	44	0.884393063583815	0.7766497461928934	0.8270270270270269	0.41946308724832215	0.648	0.27181208053691275	0.785234899328859
mintaka	meta-llama-llama-3-1-8b-instruct	ensemble_idk_pairwise_incremental	150	17	84	47	0.8982035928143712	0.7614213197969543	0.824175824175824	0.4395973154362416	0.6412213740458015	0.28187919463087246	0.785234899328859
mintaka	meta-llama-llama-3-1-8b-instruct	ensemble_ays_idk_pairwise_assistive	172	31	67	28	0.8472906403940886	0.86	0.8535980148883374	0.3187919463087248	0.7052631578947368	0.22483221476510068	0.802013422818792
mintaka	meta-llama-llama-3-1-8b-instruct	ensemble_ays_idk_pairwise_incremental	174	29	69	26	0.8571428571428571	0.87	0.8635235732009925	0.3187919463087248	0.7263157894736842	0.23154362416107382	0.8154362416107382
mintaka	meta-llama-llama-3-1-8b-instruct	ensemble_ays_idk_pairwise_both	185	37	61	15	0.8333333333333334	0.925	0.8767772511848342	0.2550335570469799	0.8026315789473685	0.20469798657718122	0.825503355704698
mintaka	meta-llama-llama-3-3-70b-instruct	ays	43	19	166	70	0.6935483870967742	0.3805309734513274	0.4914285714285714	0.7919463087248322	0.7033898305084746	0.5570469798657718	0.7013422818791947
mintaka	meta-llama-llama-3-3-70b-instruct	ic_idk	75	52	130	41	0.5905511811023622	0.646551724137931	0.6172839506172839	0.5738255033557047	0.7602339181286549	0.436241610738255	0.6879194630872483
mintaka	meta-llama-llama-3-3-70b-instruct	pairwise_assistive	83	17	165	33	0.83	0.7155172413793104	0.7685185185185185	0.6644295302013423	0.8333333333333334	0.5536912751677853	0.8322147651006712
mintaka	meta-llama-llama-3-3-70b-instruct	pairwise_incremental	89	20	162	27	0.8165137614678899	0.7672413793103449	0.7911111111111111	0.6342281879194631	0.8571428571428571	0.5436241610738255	0.8422818791946308
mintaka	meta-llama-llama-3-3-70b-instruct	pairwise_model_generated	83	18	164	33	0.8217821782178217	0.7155172413793104	0.7649769585253456	0.6610738255033557	0.8324873096446701	0.5503355704697986	0.8288590604026845
mintaka	meta-llama-llama-3-3-70b-instruct	self_consistency	5	1	178	109	0.8333333333333334	0.043859649122807015	0.08333333333333333	0.9795221843003413	0.6202090592334495	0.6075085324232082	0.6245733788395904
mintaka	meta-llama-llama-3-3-70b-instruct	ensemble_pairwise_both	93	28	154	23	0.768595041322314	0.8017241379310345	0.7848101265822784	0.5939597315436241	0.8700564971751412	0.5167785234899329	0.8288590604026845
mintaka	meta-llama-llama-3-3-70b-instruct	ensemble_ays_pairwise_assistive	93	34	151	20	0.7322834645669292	0.8230088495575221	0.775	0.5738255033557047	0.8830409356725146	0.5067114093959731	0.8187919463087249
mintaka	meta-llama-llama-3-3-70b-instruct	ensemble_ays_pairwise_incremental	95	34	151	18	0.7364341085271318	0.8407079646017699	0.7851239669421488	0.5671140939597316	0.893491124260355	0.5067114093959731	0.825503355704698
mintaka	meta-llama-llama-3-3-70b-instruct	ensemble_idk_pairwise_assistive	106	59	123	10	0.6424242424242425	0.9137931034482759	0.7544483985765125	0.4463087248322148	0.924812030075188	0.412751677852349	0.7684563758389261
mintaka	meta-llama-llama-3-3-70b-instruct	ensemble_idk_pairwise_incremental	106	61	121	10	0.6347305389221557	0.9137931034482759	0.7491166077738516	0.4395973154362416	0.9236641221374046	0.40604026845637586	0.761744966442953
mintaka	meta-llama-llama-3-3-70b-instruct	ensemble_ays_idk_pairwise_assistive	106	68	117	7	0.6091954022988506	0.9380530973451328	0.7386759581881535	0.4161073825503356	0.9435483870967742	0.3926174496644295	0.7483221476510067
mintaka	meta-llama-llama-3-3-70b-instruct	ensemble_ays_idk_pairwise_incremental	105	69	116	8	0.603448275862069	0.9292035398230089	0.7317073170731708	0.4161073825503356	0.9354838709677419	0.38926174496644295	0.7416107382550335
mintaka	meta-llama-llama-3-3-70b-instruct	ensemble_ays_idk_pairwise_both	106	71	114	7	0.5988700564971752	0.9380530973451328	0.7310344827586207	0.40604026845637586	0.9421487603305785	0.3825503355704698	0.738255033557047
mintaka	mistralai-mistral-7b-instruct-v0-3	ays	52	12	111	123	0.8125	0.29714285714285715	0.4351464435146444	0.785234899328859	0.47435897435897434	0.3724832214765101	0.5469798657718121
mintaka	mistralai-mistral-7b-instruct-v0-3	ic_idk	37	5	117	139	0.8809523809523809	0.21022727272727273	0.3394495412844037	0.8590604026845637	0.45703125	0.3926174496644295	0.5167785234899329
mintaka	mistralai-mistral-7b-instruct-v0-3	pairwise_assistive	67	12	108	111	0.8481012658227848	0.37640449438202245	0.5214007782101167	0.7348993288590604	0.4931506849315068	0.3624161073825503	0.587248322147651
mintaka	mistralai-mistral-7b-instruct-v0-3	pairwise_incremental	64	22	98	114	0.7441860465116279	0.3595505617977528	0.4848484848484848	0.7114093959731543	0.46226415094339623	0.3288590604026846	0.5436241610738255
mintaka	mistralai-mistral-7b-instruct-v0-3	pairwise_model_generated	57	13	107	121	0.8142857142857143	0.3202247191011236	0.4596774193548387	0.7651006711409396	0.4692982456140351	0.35906040268456374	0.5503355704697986
mintaka	mistralai-mistral-7b-instruct-v0-3	self_consistency	25	1	118	149	0.9615384615384616	0.14367816091954022	0.25	0.9112627986348123	0.4419475655430712	0.40273037542662116	0.4880546075085324
mintaka	mistralai-mistral-7b-instruct-v0-3	ensemble_pairwise_both	89	26	94	89	0.7739130434782608	0.5	0.6075085324232082	0.6140939597315436	0.5136612021857924	0.31543624161073824	0.6140939597315436
mintaka	mistralai-mistral-7b-instruct-v0-3	ensemble_ays_pairwise_assistive	99	22	101	76	0.8181818181818182	0.5657142857142857	0.668918918918919	0.5939597315436241	0.5706214689265536	0.3389261744966443	0.6711409395973155
mintaka	mistralai-mistral-7b-instruct-v0-3	ensemble_ays_pairwise_incremental	97	31	92	78	0.7578125	0.5542857142857143	0.6402640264026402	0.5704697986577181	0.5411764705882353	0.3087248322147651	0.6342281879194631
mintaka	mistralai-mistral-7b-instruct-v0-3	ensemble_idk_pairwise_assistive	86	15	107	90	0.8514851485148515	0.48863636363636365	0.6209386281588448	0.6610738255033557	0.5431472081218274	0.35906040268456374	0.6476510067114094
mintaka	mistralai-mistral-7b-instruct-v0-3	ensemble_idk_pairwise_incremental	84	26	96	92	0.7636363636363637	0.4772727272727273	0.5874125874125875	0.6308724832214765	0.5106382978723404	0.3221476510067114	0.6040268456375839
mintaka	mistralai-mistral-7b-instruct-v0-3	ensemble_ays_idk_pairwise_assistive	109	25	98	66	0.8134328358208955	0.6228571428571429	0.7055016181229773	0.5503355704697986	0.5975609756097561	0.3288590604026846	0.6946308724832215
mintaka	mistralai-mistral-7b-instruct-v0-3	ensemble_ays_idk_pairwise_incremental	110	35	88	65	0.7586206896551724	0.6285714285714286	0.6875	0.5134228187919463	0.5751633986928104	0.2953020134228188	0.6644295302013423
mintaka	mistralai-mistral-7b-instruct-v0-3	ensemble_ays_idk_pairwise_both	123	37	86	52	0.76875	0.7028571428571428	0.7343283582089553	0.46308724832214765	0.6231884057971014	0.28859060402684567	0.7013422818791947
mintaka	qwen-qwen2-5-72b-instruct	ays	93	39	117	49	0.7045454545454546	0.6549295774647887	0.6788321167883212	0.5570469798657718	0.7048192771084337	0.3926174496644295	0.7046979865771812
mintaka	qwen-qwen2-5-72b-instruct	ic_idk	37	13	144	104	0.74	0.2624113475177305	0.38743455497382195	0.8322147651006712	0.5806451612903226	0.48322147651006714	0.6073825503355704
mintaka	qwen-qwen2-5-72b-instruct	pairwise_assistive	109	17	139	33	0.8650793650793651	0.7676056338028169	0.8134328358208955	0.5771812080536913	0.8081395348837209	0.4664429530201342	0.8322147651006712
mintaka	qwen-qwen2-5-72b-instruct	pairwise_incremental	110	16	141	31	0.873015873015873	0.7801418439716312	0.8239700374531835	0.5771812080536913	0.8197674418604651	0.47315436241610737	0.8422818791946308
mintaka	qwen-qwen2-5-72b-instruct	pairwise_model_generated	114	17	140	27	0.8702290076335878	0.8085106382978723	0.8382352941176471	0.5604026845637584	0.8383233532934131	0.4697986577181208	0.8523489932885906
mintaka	qwen-qwen2-5-72b-instruct	self_consistency	19	9	145	120	0.6785714285714286	0.1366906474820144	0.22754491017964074	0.9044368600682594	0.5471698113207547	0.4948805460750853	0.5597269624573379
mintaka	qwen-qwen2-5-72b-instruct	ensemble_pairwise_both	122	22	134	20	0.8472222222222222	0.8591549295774648	0.8531468531468532	0.5167785234899329	0.8701298701298701	0.44966442953020136	0.8590604026845637
mintaka	qwen-qwen2-5-72b-instruct	ensemble_ays_pairwise_assistive	128	44	112	14	0.7441860465116279	0.9014084507042254	0.8152866242038216	0.4228187919463087	0.8888888888888888	0.37583892617449666	0.8053691275167785
mintaka	qwen-qwen2-5-72b-instruct	ensemble_ays_pairwise_incremental	126	47	109	16	0.7283236994219653	0.8873239436619719	0.8	0.41946308724832215	0.872	0.36577181208053694	0.7885906040268457
mintaka	qwen-qwen2-5-72b-instruct	ensemble_idk_pairwise_assistive	120	21	136	21	0.851063829787234	0.851063829787234	0.8510638297872339	0.5268456375838926	0.8662420382165605	0.4563758389261745	0.8590604026845637
mintaka	qwen-qwen2-5-72b-instruct	ensemble_idk_pairwise_incremental	118	23	134	23	0.8368794326241135	0.8368794326241135	0.8368794326241135	0.5268456375838926	0.8535031847133758	0.44966442953020136	0.8456375838926175
mintaka	qwen-qwen2-5-72b-instruct	ensemble_ays_idk_pairwise_assistive	130	45	111	12	0.7428571428571429	0.9154929577464789	0.8201892744479494	0.412751677852349	0.9024390243902439	0.3724832214765101	0.8087248322147651
mintaka	qwen-qwen2-5-72b-instruct	ensemble_ays_idk_pairwise_incremental	129	47	109	13	0.7329545454545454	0.9084507042253521	0.8113207547169812	0.40939597315436244	0.8934426229508197	0.36577181208053694	0.7986577181208053
mintaka	qwen-qwen2-5-72b-instruct	ensemble_ays_idk_pairwise_both	132	48	108	10	0.7333333333333333	0.9295774647887324	0.8198757763975155	0.3959731543624161	0.9152542372881356	0.3624161073825503	0.8053691275167785
mintaka	qwen-qwen3-32b	ays	97	18	94	89	0.8434782608695652	0.521505376344086	0.6445182724252492	0.6140939597315436	0.5136612021857924	0.31543624161073824	0.6409395973154363
mintaka	qwen-qwen3-32b	ic_idk	19	0	99	180	1.0	0.09547738693467336	0.17431192660550457	0.9362416107382551	0.3548387096774194	0.33221476510067116	0.3959731543624161
mintaka	qwen-qwen3-32b	pairwise_assistive	152	20	95	31	0.8837209302325582	0.8306010928961749	0.856338028169014	0.4228187919463087	0.753968253968254	0.3187919463087248	0.8288590604026845
mintaka	qwen-qwen3-32b	pairwise_incremental	152	23	92	31	0.8685714285714285	0.8306010928961749	0.8491620111731845	0.412751677852349	0.7479674796747967	0.3087248322147651	0.8187919463087249
mintaka	qwen-qwen3-32b	pairwise_model_generated	158	29	86	25	0.8449197860962567	0.8633879781420765	0.8540540540540541	0.3724832214765101	0.7747747747747747	0.28859060402684567	0.8187919463087249
mintaka	qwen-qwen3-32b	self_consistency	24	0	98	171	1.0	0.12307692307692308	0.21917808219178084	0.9180887372013652	0.3643122676579926	0.33447098976109213	0.41638225255972694
mintaka	qwen-qwen3-32b	ensemble_pairwise_both	167	32	83	16	0.8391959798994975	0.912568306010929	0.8743455497382199	0.33221476510067116	0.8383838383838383	0.2785234899328859	0.8389261744966443
mintaka	qwen-qwen3-32b	ensemble_ays_pairwise_assistive	171	30	82	15	0.8507462686567164	0.9193548387096774	0.883720930232558	0.32550335570469796	0.845360824742268	0.2751677852348993	0.8489932885906041
mintaka	qwen-qwen3-32b	ensemble_ays_pairwise_incremental	169	35	77	17	0.8284313725490197	0.9086021505376344	0.8666666666666667	0.31543624161073824	0.8191489361702128	0.25838926174496646	0.825503355704698
mintaka	qwen-qwen3-32b	ensemble_idk_pairwise_assistive	150	28	71	49	0.8426966292134831	0.7537688442211056	0.7957559681697612	0.40268456375838924	0.5916666666666667	0.23825503355704697	0.7416107382550335
mintaka	qwen-qwen3-32b	ensemble_idk_pairwise_incremental	150	29	70	49	0.8379888268156425	0.7537688442211056	0.7936507936507937	0.39932885906040266	0.5882352941176471	0.2348993288590604	0.738255033557047
mintaka	qwen-qwen3-32b	ensemble_ays_idk_pairwise_assistive	173	30	82	13	0.8522167487684729	0.9301075268817204	0.8894601542416452	0.3187919463087248	0.8631578947368421	0.2751677852348993	0.8557046979865772
mintaka	qwen-qwen3-32b	ensemble_ays_idk_pairwise_incremental	171	35	77	15	0.8300970873786407	0.9193548387096774	0.8724489795918366	0.3087248322147651	0.8369565217391305	0.25838926174496646	0.8322147651006712
mintaka	qwen-qwen3-32b	ensemble_ays_idk_pairwise_both	178	40	72	8	0.8165137614678899	0.956989247311828	0.8811881188118812	0.2684563758389262	0.9	0.24161073825503357	0.8389261744966443
mintaka	qwen-qwen3-8b	ays	129	15	57	97	0.8958333333333334	0.5707964601769911	0.6972972972972973	0.5167785234899329	0.37012987012987014	0.1912751677852349	0.6241610738255033
mintaka	qwen-qwen3-8b	ic_idk	68	17	55	158	0.8	0.3008849557522124	0.43729903536977494	0.714765100671141	0.25821596244131456	0.18456375838926176	0.412751677852349
mintaka	qwen-qwen3-8b	pairwise_assistive	186	17	55	40	0.916256157635468	0.8230088495575221	0.8671328671328671	0.3187919463087248	0.5789473684210527	0.18456375838926176	0.8087248322147651
mintaka	qwen-qwen3-8b	pairwise_incremental	167	19	53	59	0.8978494623655914	0.7389380530973452	0.8106796116504854	0.37583892617449666	0.4732142857142857	0.17785234899328858	0.738255033557047
mintaka	qwen-qwen3-8b	pairwise_model_generated	188	28	44	38	0.8703703703703703	0.831858407079646	0.8506787330316742	0.2751677852348993	0.5365853658536586	0.1476510067114094	0.7785234899328859
mintaka	qwen-qwen3-8b	self_consistency	21	1	70	201	0.9545454545454546	0.0945945945945946	0.17213114754098363	0.9249146757679181	0.25830258302583026	0.23890784982935154	0.310580204778157
mintaka	qwen-qwen3-8b	ensemble_pairwise_both	206	26	46	20	0.8879310344827587	0.911504424778761	0.8995633187772926	0.2214765100671141	0.696969696969697	0.15436241610738255	0.8456375838926175
mintaka	qwen-qwen3-8b	ensemble_ays_pairwise_assistive	201	25	47	25	0.8893805309734514	0.8893805309734514	0.8893805309734514	0.24161073825503357	0.6527777777777778	0.15771812080536912	0.8322147651006712
mintaka	qwen-qwen3-8b	ensemble_ays_pairwise_incremental	190	31	41	36	0.8597285067873304	0.8407079646017699	0.8501118568232663	0.25838926174496646	0.5324675324675324	0.13758389261744966	0.7751677852348994
mintaka	qwen-qwen3-8b	ensemble_idk_pairwise_assistive	198	30	42	28	0.868421052631579	0.8761061946902655	0.8722466960352423	0.2348993288590604	0.6	0.14093959731543623	0.8053691275167785
mintaka	qwen-qwen3-8b	ensemble_idk_pairwise_incremental	187	33	39	39	0.85	0.827433628318584	0.8385650224215246	0.26174496644295303	0.5	0.13087248322147652	0.7583892617449665
mintaka	qwen-qwen3-8b	ensemble_ays_idk_pairwise_assistive	206	35	37	20	0.8547717842323651	0.911504424778761	0.8822269807280514	0.1912751677852349	0.6491228070175439	0.12416107382550336	0.8154362416107382
mintaka	qwen-qwen3-8b	ensemble_ays_idk_pairwise_incremental	197	40	32	29	0.8312236286919831	0.8716814159292036	0.8509719222462202	0.20469798657718122	0.5245901639344263	0.10738255033557047	0.7684563758389261
mintaka	qwen-qwen3-8b	ensemble_ays_idk_pairwise_both	214	42	30	12	0.8359375	0.9469026548672567	0.8879668049792532	0.14093959731543623	0.7142857142857143	0.10067114093959731	0.8187919463087249
